chinese,frequency,pinyin,posseg
探看,3,tan4-kan4,v
推來,3,tui1-lai2,v
跳跳蹦蹦,12,tiao4-tiao4-beng4-beng4,z
脫下來,3,tuo1-xia4-lai2,v
探視權,3,tan4-shi4-quan2,n
燙頭,9,tang4-tou2,v
陁,2,tuo2,zg
凸出蛋白,3,tu1-chu1-dan4-bai2,l
投幣口,3,tou2-bi4-kou3,vn
特拉布宗,2,te4-la1-bu4-zong1,nrt
同類相殘,3,tong2-lei4-xiang1-can2,i
臺灣藝術,3,tai2-wan1-yi4-shu4,n
唐家灣,2,tang2-jia1-wan1,nr
托架,8,tuo1-jia4,n
獞,17,tong2,zg
特洛姆,5,te4-luo4-mu3,nrt
痛打,188,tong4-da3,v
貼切,166,tie1-qie4,a
田組合,2,tian2-zu3-he2,nr
褪掉,3,tui4-diao4,v
田家莊,2,tian2-jia1-zhuang1,nr
停蹄,3,ting2-ti2,n
推薦信,16,tui1-jian4-xin4,n
題款,13,ti2-kuan3,n
田家,109,tian2-jia1,nrfg
陶鑄,44,tao2-zhu4,nr
吐火羅文,5,tu3-huo3-luo2-wen2,nz
鐵環,80,tie3-huan2,n
天落水,2,tian1-luo4-shui3,n
同型配子,3,tong2-xing2-pei4-zi,n
天道人事,3,tian1-dao4-ren2-shi4,i
逃避現實,3,tao2-bi4-xian4-shi2,i
天之嬌,2,tian1-zhi1-jiao1,nr
頭雁,7,tou2-yan4,n
土味,4,tu3-wei4,n
天文表,3,tian1-wen2-biao3,n
體育界,50,ti3-yu4-jie4,n
唐西州,6,tang2-xi1-zhou1,ns
燙過來,3,tang4-guo4-lai2,v
糖漿劑,3,tang2-jiang1-ji4,n
同床各夢,3,tong2-chuang2-ge4-meng4,l
太基人,6,tai4-ji1-ren2,nrt
陶瓷磚,3,tao2-ci2-zhuan1,nr
偷狗戲雞,3,tou1-gou3-xi4-ji1,i
統計圖表,3,tong3-ji4-tu2-biao3,n
同住,3,tong2-zhu4,v
突突突,3,tu1-tu1-tu1,i
托米,4,tuo1-mi3,nrt
討乞,3,tao3-qi3,v
踢足球,3,ti1-zu2-qiu2,n
頭陣,3,tou2-zhen4,n
鐵甲,287,tie3-jia3,n
碳化,39,tan4-hua4,n
太平洋保險公司,3,tai4-ping2-yang2-bao3-xian3-gong1-si1,nt
特工,145,te4-gong1,n
同樣,7733,tong2-yang4,d
趟馬,4,tang4-ma3,n
凸起來,3,tu1-qi3-lai2,l
天壤之隔,3,tian1-rang3-zhi1-ge2,i
拖斗,5,tuo1-dou3,v
推廣應用,3,tui1-guang3-ying1-yong4,i
特大獎,3,te4-da4-jiang3,nz
他山攻錯,3,ta1-shan1-gong1-cuo4,i
特克國,2,te4-ke4-guo2,ns
土壤退化,3,tu3-rang3-tui4-hua4,i
同到,3,tong2-dao4,v
太長太,3,tai4-zhang3-tai4,nr
提走,3,ti2-zou3,v
通盤計劃,3,tong1-pan2-ji4-hua4,n
塗竄,3,tu2-cuan4,v
淘沙得金,3,tao2-sha1-de2-jin1,n
跳出,461,tiao4-chu1,v
天平座,3,tian1-ping2-zuo4,nz
天工開物,3,tian1-gong1-kai1-wu4,l
陶然,18,tao2-ran2,nr
推,6324,tui1,v
桃腮杏臉,3,tao2-sai1-xing4-lian3,n
躺來躺去,3,tang3-lai2-tang3-qu4,n
梯恩梯,48,ti1-en1-ti1,nr
天會,45,tian1-hui4,n
偷窺狂,3,tou1-kui1-kuang2,i
天獅,5,tian1-shi1,nz
忒,602,te4,d
炭酸鹽,3,tan4-suan1-yan2,nz
天河體育中心,4,tian1-he2-ti3-yu4-zhong1-xin1,nt
天山山脈,47,tian1-shan1-shan1-mai4,ns
挑土,3,tiao1-tu3,v
探聽到,3,tan4-ting1-dao4,v
圖形畸變,3,tu2-xing2-ji1-bian4,i
桃李,60,tao2-li3,n
田納西威,3,tian2-na4-xi1-wei1,nr
統,2198,tong3,v
凸出,259,tu1-chu1,v
同瓊英,2,tong2-qiong2-ying1,nz
同月,128,tong2-yue4,t
太平無象,3,tai4-ping2-wu2-xiang4,l
突變體,3,tu1-bian4-ti3,n
天壤懸隔,3,tian1-rang3-xuan2-ge2,i
脫膠,7,tuo1-jiao1,n
鐵甲車,2,tie3-jia3-che1,n
停上,3,ting2-shang4,v
脫黨,21,tuo1-dang3,n
土城路,3,tu3-cheng2-lu4,ns
桐鄉市,4,tong2-xiang1-shi4,ns
醣類,3,tang2-lei4,vn
頭牛,21,tou2-niu2,n
田家鎮,4,tian2-jia1-zhen4,nr
唐其勢,11,tang2-qi2-shi4,nr
談詩論,2,tan2-shi1-lun4,nr
鐵業,7,tie3-ye4,n
退朝,48,tui4-chao2,v
炭爐,14,tan4-lu2,n
脫鞋,3,tuo1-xie2,v
鐵箏,3,tie3-zheng1,n
通釋,3,tong1-shi4,v
投竿,3,tou2-gan1,n
鷋,3,tu2,zg
托爾普,3,tuo1-er3-pu3,nr
托爾特,8,tuo1-er3-te4,nrt
唐好白,2,tang2-hao3-bai2,nr
貪功起釁,3,tan1-gong1-qi3-xin4,v
土包,16,tu3-bao1,n
橢圓偏振,3,tuo3-yuan2-pian1-zhen4,n
透露,2598,tou4-lu4,v
同流合汙,58,tong2-liu2-he2-wu1,n
太妙,6,tai4-miao4,a
鐵釘,342,tie3-ding1,n
踏,1817,ta4,v
鐵磁質,4,tie3-ci2-zhi4,n
疼疼,3,teng2-teng2,a
銅駝,15,tong2-tuo2,n
天台宗,49,tian1-tai1-zong1,nr
唐及唐,3,tang2-ji2-tang2,nr
同性戀者,31,tong2-xing4-lian4-zhe3,n
塔爾蒂,5,ta3-er3-di4,nrt
提款單,3,ti2-kuan3-dan1,n
天命,241,tian1-ming4,nz
太苦,3,tai4-ku3,n
圖紙,401,tu2-zhi3,n
同等待遇,3,tong2-deng3-dai4-yu4,l
腿勤,2,tui3-qin2,n
體壇,152,ti3-tan2,n
童工,86,tong2-gong1,nr
託長,3,tuo1-zhang3,v
田聰明,3,tian2-cong1-ming2,nr
凸出成,3,tu1-chu1-cheng2,v
坦克,4443,tan3-ke4,n
通衢大邑,3,tong1-qu2-da4-yi4,ns
挑茶斡刺,3,tiao1-cha2-wo4-ci4,vn
同則不繼,8,tong2-ze2-bu4-ji4,d
田肚,3,tian2-du4,n
太醫院,3,tai4-yi1-yuan4,nt
託木爾,5,tuo1-mu4-er3,nr
特性,1946,te4-xing4,n
統貨,14,tong3-huo4,n
逃課,67,tao2-ke4,v
通話記錄,3,tong1-hua4-ji4-lu4,n
太宗皇,26,tai4-zong1-huang2,nr
託塞尼,8,tuo1-sai1-ni2,nr
蜩螗沸羹,3,tiao2-tang2-fei4-geng1,nr
桐鄉,35,tong2-xiang1,ns
推拏,3,tui1-na2,vn
體詩,8,ti3-shi1,n
天庭飽滿,3,tian1-ting2-bao3-man3,i
銅棒,3,tong2-bang4,n
投融資,23,tou2-rong2-zi1,n
洮河,30,tao2-he2,ns
妥妥貼貼,7,tuo3-tuo3-tie1-tie1,z
弢,42,tao1,zg
滕縣大石,2,teng2-xian4-da4-shi2,nr
通用機械,3,tong1-yong4-ji1-xie4,n
天大,681,tian1-da4,nz
突如其來,263,tu1-ru2-qi2-lai2,i
脫不開,3,tuo1-bu4-kai1,v
通性,19,tong1-xing4,n
托克遜縣,4,tuo1-ke4-xun4-xian4,nrt
堂房兄弟,3,tang2-fang2-xiong1-di4,n
體系化,21,ti3-xi4-hua4,n
鐵血男兒,3,tie3-xue4-nan2-er2,n
塔波喬,2,ta3-bo1-qiao2,nr
糖化,17,tang2-hua4,n
桃園人,3,tao2-yuan2-ren2,n
退匯,3,tui4-hui4,v
退淨,3,tui4-jing4,v
天天新,3,tian1-tian1-xin1,nz
退敗,3,tui4-bai4,v
拖,3454,tuo1,v
土雞城,3,tu3-ji1-cheng2,ns
態,1666,tai4,n
談圓說通,3,tan2-yuan2-shuo1-tong1,i
侤,6,ta,zg
唐物女子,2,tang2-wu4-nv3-zi3,n
貼標機,3,tie1-biao1-ji1,n
鐵杉,66,tie3-shan1,n
銅脣鐵舌,3,tong2-chun2-tie3-she2,i
醣衣,3,tang2-yi1,vn
特技團,3,te4-ji4-tuan2,n
通到,3,tong1-dao4,v
塔爾博特,5,ta3-er3-bo2-te4,nrt
譚非翎,3,tan2-fei1-ling2,nr
甜蜜,403,tian2-mi4,a
跳高,76,tiao4-gao1,v
塔瓦薩,3,ta3-wa3-sa4,nrt
天兵天將,12,tian1-bing1-tian1-jiang1,i
通式,67,tong1-shi4,n
屯駐,67,tun2-zhu4,v
團務工作,3,tuan2-wu4-gong1-zuo4,n
唐吉訶,18,tang2-ji2-he1,nr
吐方,2,tu3-fang1,n
天佑,40,tian1-you4,nz
偷起來,3,tou1-qi3-lai2,l
推演出來,3,tui1-yan3-chu1-lai2,l
土溝村,3,tu3-gou1-cun1,ns
天長地老,3,tian1-zhang3-de-lao3,j
提花布,3,ti2-hua1-bu4,n
體骨,2,ti3-gu3,n
鐵畫,7,tie3-hua4,n
炭塊,7,tan4-kuai4,n
藤編,12,teng2-bian1,n
徒勞,125,tu2-lao2,n
痛入心脾,3,tong4-ru4-xin1-pi2,i
頭腦空虛,3,tou2-nao3-kong1-xu1,i
特林,4,te4-lin2,n
團團簇簇,3,tuan2-tuan2-cu4-cu4,z
鐡,51,tie3,zg
迯,104,tao2,zg
賧,5,tan4,g
湯陰,16,tang1-yin1,nr
體衰,2,ti3-shuai1,n
鐵氰化鉀,3,tie3-qing2-hua4-jia3,nz
團體會員,3,tuan2-ti3-hui4-yuan2,n
藤堂高,13,teng2-tang2-gao1,nr
探友,2,tan4-you3,n
甜潤,12,tian2-run4,n
通信站,8,tong1-xin4-zhan4,nt
屠場,13,tu2-chang3,n
統計人員,3,tong3-ji4-ren2-yuan2,n
討飯,115,tao3-fan4,v
通靈玉,6,tong1-ling2-yu4,nr
桃花流水,3,tao2-hua1-liu2-shui3,ns
塔式起重,3,ta3-shi4-qi3-zhong4,nr
擡臉,3,tai2-lian3,v
筒箭毒,3,tong3-jian4-du2,n
頭文件,3,tou2-wen2-jian4,n
特洛,2,te4-luo4,nrt
替換法,3,ti4-huan4-fa3,i
塔代伊,3,ta3-dai4-yi1,nrt
土星,141,tu3-xing1,n
停止,3842,ting2-zhi3,v
同校,3,tong2-xiao4,j
推杆,10,tui1-gan1,n
泰順,5,tai4-shun4,nz
探觀止矣,3,tan4-guan1-zhi3-yi3,i
貼身,362,tie1-shen1,v
逃不掉,3,tao2-bu4-diao4,v
臺語,9,tai2-yu3,n
銅片,47,tong2-pian4,n
推上,148,tui1-shang4,v
熥,4,teng1,zg
唐雷恆,2,tang2-lei2-heng2,nr
託來山,2,tuo1-lai2-shan1,nr
太委屈,3,tai4-wei3-qu1,n
吐丹,2,tu3-dan1,ns
天份,3,tian1-fen4,nz
洮北區,2,tao2-bei3-qu1,ns
天威保變,49,tian1-wei1-bao3-bian4,l
脫筆,3,tuo1-bi3,v
唐古拉,16,tang2-gu3-la1,nr
天地誅滅,3,tian1-di4-zhu1-mie4,i
臺北路,3,tai2-bei3-lu4,ns
土遁,4,tu3-dun4,v
田園詩,51,tian2-yuan2-shi1,nr
特發,13,te4-fa1,d
停妻再娶,3,ting2-qi1-zai4-qu3,i
糖商,3,tang2-shang1,n
託關係,3,tuo1-guan1-xi4,nr
透射,79,tou4-she4,v
童合立,2,tong2-he2-li4,nr
體味,128,ti3-wei4,n
天然,5328,tian1-ran2,b
檀,607,tan2,nr
湯武革命,3,tang1-wu3-ge2-ming4,n
枱面,3,tai2-mian4,z
天地經緯,3,tian1-di4-jing1-wei3,n
特優獎,3,te4-you1-jiang3,n
偷寄,3,tou1-ji4,v
偷開,3,tou1-kai1,v
樘,68,tang2,q
添彩,4,tian1-cai3,n
突發奇想,3,tu1-fa1-qi2-xiang3,i
頭條新聞,3,tou2-tiao2-xin1-wen2,n
土老兒,5,tu3-lao3-er2,n
屯籍,3,tun2-ji2,n
唐至德,9,tang2-zhi4-de2,nr
徒生,3,tu2-sheng1,n
甜橘,3,tian2-ju2,n
糖尿病人,26,tang2-niao4-bing4-ren2,n
脫除,13,tuo1-chu2,v
田糧,2,tian2-liang2,nr
突發噪聲,3,tu1-fa1-zao4-sheng1,nz
天義站,4,tian1-yi4-zhan4,n
吞吞吐吐,189,tun1-tun1-tu3-tu3,i
唐初屬,2,tang2-chu1-shu3,nr
統一大業,3,tong3-yi1-da4-ye4,l
騰華,2,teng2-hua2,nz
統理,3,tong3-li3,vn
陶片,116,tao2-pian4,n
塗改無效,3,tu2-gai3-wu2-xiao4,i
停開,3,ting2-kai1,v
頭額,3,tou2-e2,n
體物緣情,3,ti3-wu4-yuan2-qing2,n
銅牆鐵壁,52,tong2-qiang2-tie3-bi4,i
填報自願,3,tian2-bao4-zi4-yuan4,i
天王殿,22,tian1-wang2-dian4,nr
特戰超,3,te4-zhan4-chao1,nr
添購,3,tian1-gou4,v
同層人,3,tong2-ceng2-ren2,b
託芳心,2,tuo1-fang1-xin1,nr
拓殖,126,tuo4-zhi2,v
挑上去,3,tiao1-shang3-qu4,v
特徵參數,3,te4-zhi3-can1-shu4,n
同類,666,tong2-lei4,n
天公地道,8,tian1-gong1-di4-dao4,n
天露明,2,tian1-lu4-ming2,nr
天兵神將,3,tian1-bing1-shen2-jiang1,i
貼餅子,2,tie1-bing3-zi,n
唐斌領,3,tang2-bin1-ling3,nr
談笑自如,5,tan2-xiao4-zi4-ru2,i
倜儻不群,3,ti4-tang3-bu4-qun2,v
唐代,2269,tang2-dai4,t
鍗,1181,ti2,zg
田地,576,tian2-di4,n
鐵肩擔道義,3,tie3-jian1-dan1-dao4-yi4,l
土壤學家,3,tu3-rang3-xue2-jia1,n
同安區,3,tong2-an1-qu1,ns
徒手操,8,tu2-shou3-cao1,n
拖拉機,438,tuo1-la1-ji1,n
天開,19,tian1-kai1,v
田種玉,3,tian2-zhong3-yu4,n
他們,93969,ta1-men,r
覃有土,3,tan2-you3-tu3,nr
泰米爾語,12,tai4-mi3-er3-yu3,nz
討賬,5,tao3-zhang4,v
尵,2,tui2,zg
踢回,3,ti1-hui2,v
唐文粹,4,tang2-wen2-cui4,nr
貼權,3,tie1-quan2,n
唐紀,5,tang2-ji4,t
堂廳,3,tang2-ting1,n
搯,4,tao1,zg
潭州,3,tan2-zhou1,ns
套換,3,tao4-huan4,v
通氣口,3,tong1-qi4-kou3,n
特殊字符,17,te4-shu1-zi4-fu2,n
鐵匠鋪,47,tie3-jiang4-pu4,n
通靈知,2,tong1-ling2-zhi1,nr
太初,34,tai4-chu1,nr
天命難違,3,tian1-ming4-nan2-wei2,i
天靈蓋兒,3,tian1-ling2-gai4-er2,nr
偷人,60,tou1-ren2,v
圖式理論,3,tu2-shi4-li3-lun4,n
碳酸酐酶,7,tan4-suan1-gan1-mei2,n
天地英雄,3,tian1-di4-ying1-xiong2,ns
投勞,4,tou2-lao2,n
投機家,23,tou2-ji1-jia1,n
退查,3,tui4-cha2,v
唐僧勒,4,tang2-seng1-lei1,nr
土栽,3,tu3-zai1,n
唐山市,56,tang2-shan1-shi4,ns
塗梢栽,3,tu2-shao1-zai1,nr
同構,22,tong2-gou4,n
騰衝縣,8,teng2-chong1-xian4,nr
偷偷地,3,tou1-tou1-de,i
談心,112,tan2-xin1,v
唐僖宗,15,tang2-xi1-zong1,nr
鐵杖微,4,tie3-zhang4-wei1,nr
擡升,146,tai2-sheng1,v
泰勒展,3,tai4-le4-zhan3,nr
團黨委,3,tuan2-dang3-wei3,nt
特赦令,9,te4-she4-ling4,n
特定場合,3,te4-ding4-chang3-he2,n
台山縣,6,tai2-shan1-xian4,ns
脫繮之馬,2,tuo1-jiang1-zhi1-ma3,i
太傅陳,4,tai4-fu4-chen2,nr
太懶,3,tai4-lan3,n
鐵筆,20,tie3-bi3,n
談婚論嫁,3,tan2-hun1-lun4-jia4,i
鐵帽,25,tie3-mao4,n
託羅,6,tuo1-luo2,nrt
透徹,197,tou4-che4,v
天崖,41,tian1-ya2,n
太妹,3,tai4-mei4,n
銅山鐵壁,3,tong2-shan1-tie3-bi4,nz
題,16,ti2,zg
脫脂奶粉,3,tuo1-zhi1-nai3-fen3,n
鐵製,83,tie3-zhi4,n
塔城,60,ta3-cheng2,ns
特困生,38,te4-kun4-sheng1,n
泰半,3,tai4-ban4,nr
田文昌,15,tian2-wen2-chang1,nr
脫俗,45,tuo1-su2,n
體工隊,17,ti3-gong1-dui4,n
土地交易,3,tu3-di4-jiao1-yi4,n
妥貼,65,tuo3-tie1,v
天文家,9,tian1-wen2-jia1,n
貼磚,3,tie1-zhuan1,n
鐵法市,7,tie3-fa3-shi4,n
填具,3,tian2-ju4,v
通城縣,257,tong1-cheng2-xian4,ns
太和村,4,tai4-he2-cun1,ns
鐵甲武士,3,tie3-jia3-wu3-shi4,n
託爾,25,tuo1-er3,nrt
同好者,2,tong2-hao4-zhe3,n
圖們市,9,tu2-men-shi4,ns
鐵案,6,tie3-an4,n
題錄,6,ti2-lu4,n
推門而入,3,tui1-men2-er2-ru4,i
藤,592,teng2,nr
提資,3,ti2-zi1,v
醣蜜,3,tang2-mi4,z
投石,28,tou2-shi2,n
填上,3,tian2-shang4,v
提插補瀉,3,ti2-cha1-bu3-xie4,l
拖進來,3,tuo1-jin4-lai2,v
特化,3,te4-hua4,n
太平嶺,4,tai4-ping2-ling3,ns
推廣種子,3,tui1-guang3-zhong3-zi,l
特大城市,3,te4-da4-cheng2-shi4,ns
探測儀器,24,tan4-ce4-yi2-qi4,n
啼嗚,3,ti2-wu1,i
特對,3,te4-dui4,d
唐京,3,tang2-jing1,ns
土老帽,2,tu3-lao3-mao4,n
痰桶,3,tan2-tong3,n
脫氧核苷,3,tuo1-yang3-he2-gan1,n
填得,3,tian2-de2,v
痛恨,375,tong4-hen4,v
塔維斯,3,ta3-wei2-si1,nrt
頹垣廢井,3,tui2-yuan2-fei4-jing3,l
突然行動,3,tu1-ran2-xing2-dong4,i
談攏,3,tan2-long3,v
土魯蕃窪,3,tu3-lu3-fan1-wa1,n
通報,870,tong1-bao4,n
天聲,3,tian1-sheng1,n
天安門,34010,tian1-an1-men2,ns
推而廣之,16,tui1-er2-guang3-zhi1,i
屯,823,tun2,n
體總網,3,ti3-zong3-wang3,n
唐牛兒,33,tang2-niu2-er2,nr
塗改,60,tu2-gai3,v
橢圓柱,3,tuo3-yuan2-zhu4,n
痛決,3,tong4-jue2,v
透上,3,tou4-shang4,v
塔德,3,ta3-de2,nrt
鐵公祠,3,tie3-gong1-ci2,nr
鐵蠶豆,2,tie3-can2-dou4,n
糖塊,13,tang2-kuai4,n
通中原,2,tong1-zhong1-yuan2,ns
土專家,6,tu3-zhuan1-jia1,l
通麥,2,tong1-mai4,n
探魚儀,2,tan4-yu2-yi2,nr
同樂,36,tong2-le4,n
摶沙嚼蠟,3,tuan2-sha1-jue2-la4,n
挑下,3,tiao1-xia4,v
土風舞,2,tu3-feng1-wu3,l
通用版,3,tong1-yong4-ban3,n
天業,25,tian1-ye4,n
汰去,3,tai4-qu4,v
特定,2066,te4-ding4,d
鐵樹,112,tie3-shu4,n
塌下去,3,ta1-xia4-qu4,v
談興正濃,3,tan2-xing4-zheng4-nong2,nr
痰飲,3,tan2-yin3,n
同步電動,3,tong2-bu4-dian4-dong4,l
她家,262,ta1-jia1,r
騰湧,3,teng2-yong3,v
頭子,213,tou2-zi,n
套中人,5,tao4-zhong1-ren2,n
吐谷渾,124,tu3-gu3-hun2,nr
特尼爾,13,te4-ni2-er3,nr
田師兄,9,tian2-shi1-xiong1,nr
靦顏事敵,3,tian3-yan2-shi4-di2,vn
體外,330,ti3-wai4,s
圖雷,3,tu2-lei2,nrt
土方工程,3,tu3-fang1-gong1-cheng2,l
徒有其表,3,tu2-you3-qi2-biao3,i
太安靜,2,tai4-an1-jing4,nr
唐勁道,2,tang2-jin4-dao4,nr
團政委,20,tuan2-zheng4-wei3,nt
探起,3,tan4-qi3,v
團徽,20,tuan2-hui1,ns
拖吊,3,tuo1-diao4,v
臺班,7,tai2-ban1,ns
透射電鏡,3,tou4-she4-dian4-jing4,nz
攤點,42,tan1-dian3,n
土地重劃,3,tu3-di4-zhong4-hua4,n
特地到,3,te4-di4-dao4,l
推想到,3,tui1-xiang3-dao4,v
炭渣,3,tan4-zha1,n
探取,3,tan4-qu3,v
脫春化,3,tuo1-chun1-hua4,nr
吞嚥,154,tun1-yan4,v
替代物,5,ti4-dai4-wu4,n
太太平平,26,tai4-tai4-ping2-ping2,ns
頭條,48,tou2-tiao2,n
貪大,3,tan1-da4,a
貼近,323,tie1-jin4,v
體育部,25,ti3-yu4-bu4,n
同志圖片,3,tong2-zhi4-tu2-pian4,nz
田信長,16,tian2-xin4-zhang3,nr
灘簧,7,tan1-huang2,n
同篇,3,tong2-pian1,b
塔索,13,ta3-suo3,nrt
燙過去,3,tang4-guo4-qu4,v
碳氫化合物,44,tan4-qing1-hua4-he2-wu4,n
泰納,14,tai4-na4,ns
鐵的紀律,3,tie3-de-ji4-lv4,n
推進力,3,tui1-jin4-li4,n
同心同德,82,tong2-xin1-tong2-de2,i
跳傘臺,3,tiao4-san3-tai2,n
投宿在,3,tou2-su4-zai4,n
土豆片,7,tu3-dou4-pian4,n
太平洋地區,113,tai4-ping2-yang2-de-qu1,ns
鐵面,65,tie3-mian4,n
鐵床,25,tie3-chuang2,n
蹄筋,7,ti2-jin1,n
填空題,3,tian2-kong4-ti2,n
天磁,3,tian1-ci2,n
土地革命戰爭,370,tu3-di4-ge2-ming4-zhan4-zheng1,nz
太平花,3,tai4-ping2-hua1,ns
圖爾蓋,2,tu2-er3-gai4,nrt
特徵曲面,3,te4-zhi3-qu3-mian4,n
停經期,3,ting2-jing1-qi1,n
天下歸心,3,tian1-xia4-gui1-xin1,i
螳螂當車,3,tang2-lang2-dang1-che1,nz
鐵網,3,tie3-wang3,n
天樞,3,tian1-shu1,n
塔什庫爾幹,36,ta3-shen2-ku4-er3-gan4,nrt
投向,465,tou2-xiang4,n
泰來否往,3,tai4-lai2-fou3-wang3,i
眺覽,3,tiao4-lan3,v
通達人情,3,tong1-da2-ren2-qing2,l
填充料,8,tian2-chong1-liao4,n
特佳,3,te4-jia1,z
脫劍膝,4,tuo1-jian4-xi1,nr
銅雕,17,tong2-diao1,n
天清氣朗,3,tian1-qing1-qi4-lang3,ns
庭院花園,3,ting2-yuan4-hua1-yuan2,n
頭頂部,11,tou2-ding3-bu4,n
塗山,26,tu2-shan1,nr
陶仲文,8,tao2-zhong4-wen2,nr
桶裝水,3,tong3-zhuang1-shui3,b
癱廢,3,tan1-fei4,v
添枝接葉,3,tian1-zhi1-jie1-ye4,i
添亂,65,tian1-luan4,v
推掉,3,tui1-diao4,v
陶子,3,tao2-zi,n
童貫明,3,tong2-guan4-ming2,nr
眺望臺,3,tiao4-wang4-tai2,v
涕泗交下,3,ti4-si4-jiao1-xia4,n
脫氫酶,6,tuo1-qing1-mei2,nz
偷著哭,3,tou1-zhe-ku1,i
脫盡,3,tuo1-jin3,v
太僕卿,4,tai4-pu2-qing1,nr
投訴率,5,tou2-su4-lv4,n
託爾普,3,tuo1-er3-pu3,nr
屯溪,29,tun2-xi1,ns
渟,3,ting2,zg
坦實,3,tan3-shi2,n
鐵法,12,tie3-fa3,n
特邀嘉賓,3,te4-yao1-jia1-bin1,nr
聽明,3,ting1-ming2,v
陶瓶,3,tao2-ping2,n
謄印,3,teng2-yin4,v
套匯,36,tao4-hui4,n
吐綬雞,10,tu3-shou4-ji1,nr
通高,663,tong1-gao1,v
湯頭鎮,3,tang1-tou2-zhen4,nr
體委,155,ti3-wei3,n
太壞,3,tai4-huai4,n
桐柏,31,tong2-bai3,ns
透底,4,tou4-di3,v
坦克兵,50,tan3-ke4-bing1,n
停機坪,64,ting2-ji1-ping2,n
湯云為,2,tang1-yun2-wei4,nr
湯家明,6,tang1-jia1-ming2,nr
湯太夫人,2,tang1-tai4-fu1-ren2,nr
土耳其隊,3,tu3-er3-qi2-dui4,n
天不作美,2,tian1-bu4-zuo4-mei3,i
貼水,9,tie1-shui3,n
唐官屯,2,tang2-guan1-tun2,nr
田價,2,tian2-jia4,n
體美,3,ti3-mei3,n
托裡縣,2,tuo1-li3-xian4,ns
天府,1002,tian1-fu3,n
投錢,9,tou2-qian2,n
停載,3,ting2-zai4,v
鐵筷,3,tie3-kuai4,n
題材,1470,ti2-cai2,n
吐氣,52,tu3-qi4,n
推測儲量,3,tui1-ce4-chu3-liang4,n
擡舉,121,tai2-ju3,v
太狠,3,tai4-hen3,a
提得,3,ti2-de2,v
拖網,26,tuo1-wang3,nz
天地長久,3,tian1-di4-zhang3-jiu3,i
頭油,16,tou2-you2,n
投案,49,tou2-an4,n
替位擴散,3,ti4-wei4-kuo4-san4,n
湯志鈞,8,tang1-zhi4-jun1,nr
吐下去,3,tu3-xia4-qu4,v
太難受,3,tai4-nan2-shou4,l
天潢貴胄,3,tian1-huang2-gui4-zhou4,nr
徒費脣舌,3,tu2-fei4-chun2-she2,i
臺鏡,3,tai2-jing4,n
凸面,9,tu1-mian4,n
聽課者,2,ting1-ke4-zhe3,n
填點,3,tian2-dian3,n
太平,1113,tai4-ping2,ns
太田,4,tai4-tian2,ns
偷數,3,tou1-shu4,d
桐廬縣,17,tong2-lu2-xian4,ns
擡頭紋,6,tai2-tou2-wen2,n
投機分子,3,tou2-ji1-fen4-zi3,n
同類品系,3,tong2-lei4-pin3-xi4,n
太多年,3,tai4-duo1-nian2,nr
田安然,3,tian2-an1-ran2,nr
推派,3,tui1-pai4,v
天篷,2,tian1-peng2,n
退而結網,6,tui4-er2-jie2-wang3,i
燙酒,3,tang4-jiu3,v
條塊結合,2,tiao2-kuai4-jie2-he2,n
偷營劫寨,3,tou1-ying2-jie2-zhai4,i
鐵女寺,6,tie3-nv3-si4,nr
土壤改良劑,4,tu3-rang3-gai3-liang2-ji4,nz
通常國會,3,tong1-chang2-guo2-hui4,nt
太陽風暴,3,tai4-yang2-feng1-bao4,n
踏出,3,ta4-chu1,v
團級,38,tuan2-ji2,n
偷合取容,3,tou1-he2-qu3-rong2,i
妥切,3,tuo3-qie4,ad
天賜良機,24,tian1-ci4-liang2-ji1,nr
梯狀,3,ti1-zhuang4,n
唐僧進,3,tang2-seng1-jin4,nr
天數,104,tian1-shu4,n
陶全海,4,tao2-quan2-hai3,nr
同崇禎,6,tong2-chong2-zhen1,nr
貼牆紙,3,tie1-qiang2-zhi3,n
天放,3,tian1-fang4,nz
鐵道,168,tie3-dao4,n
托起來,3,tuo1-qi3-lai2,nr
臺本,10,tai2-ben3,ns
捅婁子,6,tong3-lou2-zi,v
脫脂奶,3,tuo1-zhi1-nai3,n
托足無門,3,tuo1-zu2-wu2-men2,l
特立,3,te4-li4,b
討論題,3,tao3-lun4-ti2,l
填充物,37,tian2-chong1-wu4,n
碳水化合物,190,tan4-shui3-hua4-he2-wu4,n
糖尿,7,tang2-niao4,n
探望,270,tan4-wang4,v
談入,3,tan2-ru4,v
太冷冷,11,tai4-leng3-leng3,nr
童兆和,14,tong2-zhao4-he2,nr
天威旗,2,tian1-wei1-qi2,nr
通貫書,3,tong1-guan4-shu1,nr
土地分級,3,tu3-di4-fen1-ji2,l
提花機,3,ti2-hua1-ji1,n
田豐勸,4,tian2-feng1-quan4,nr
同義語,38,tong2-yi4-yu3,nz
陶文釗,3,tao2-wen2-zhao1,nr
透汗,3,tou4-han4,v
鈦酸鍶,2,tai4-suan1-song1,nz
天軸,2,tian1-zhou2,nz
逃逸塔,2,tao2-yi4-ta3,i
唾壺擊缺,3,tuo4-hu2-ji1-que1,i
天威英,49,tian1-wei1-ying1,nr
天師,170,tian1-shi1,n
土雞瓦狗,3,tu3-ji1-wa3-gou3,nz
