chinese,frequency,pinyin,posseg
滲透力,10,shen4-tou4-li4,n
水泥廠,68,shui3-ni2-chang3,n
耍嘴皮,3,shua3-zui3-pi2,l
塞爾扣,2,sai1-er3-kou4,nr
沈劉曦,2,shen3-liu2-xi1,nr
試加,3,shi4-jia1,v
神丹妙藥,3,shen2-dan1-miao4-yao4,i
深望,3,shen1-wang4,v
韶樂班,2,shao2-le4-ban1,nr
索利斯,2,suo3-li4-si1,nr
松林,230,song1-lin2,ns
筍子,8,sun3-zi,n
鎖定鍵,3,suo3-ding4-jian4,n
送上去,3,song4-shang3-qu4,v
雙柵極,3,shuang1-shan1-ji2,n
三十八類,3,san1-shi2-ba1-lei4,m
收服,43,shou1-fu2,n
瀋陽機床,2,shen3-yang2-ji1-chuang2,nz
捨死忘生,12,she3-si3-wang4-sheng1,i
壽高通,2,shou4-gao1-tong1,nr
樹下,3,shu4-xia4,s
說古道今,3,shuo1-gu3-dao4-jin1,l
深情款款,3,shen1-qing2-kuan3-kuan3,n
盛世才,16,sheng4-shi4-cai2,nr
視角,425,shi4-jiao3,n
守瓶緘口,3,shou3-ping2-jian1-kou3,vn
三角瓶,3,san1-jiao3-ping2,n
商務信息,3,shang1-wu4-xin4-xi1,nt
勢如累卵,3,shi4-ru2-lei3-luan3,i
砷化鎵,49,shen1-hua4-jia1,n
施皮茨,3,shi1-pi2-ci2,nrt
世仕,3,shi4-shi4,n
碎冰,17,sui4-bing1,n
社會工作,50,she4-hui4-gong1-zuo4,l
商鞅,120,shang1-yang1,nr
孫仁師,2,sun1-ren2-shi1,nr
石燕鳴,2,shi2-yan4-ming2,nr
十四歲,101,shi2-si4-sui4,m
蘇普續,2,su1-pu3-xu4,nr
宋孝宗,52,song4-xiao4-zong1,nr
贍,215,shan4,vg
私定終身,3,si1-ding4-zhong1-shen1,n
受命,1602,shou4-ming4,v
賽依特,2,sai4-yi1-te4,nr
司馬柬,2,si1-ma3-jian3,nr
石頭寨,5,shi2-tou2-zhai4,nr
收活,3,shou1-huo2,vn
山海關,784,shan1-hai3-guan1,ns
宋端宗,3,song4-duan1-zong1,nr
宋祖英,2,song4-zu3-ying1,nr
商業保險公司,2,shang1-ye4-bao3-xian3-gong1-si1,nt
三十幾個,14,san1-shi2-ji3-ge4,m
什錦銼,3,shen2-jin3-cuo4,n
侍,1204,shi4,nr
受助生,2,shou4-zhu4-sheng1,v
神丐洪,17,shen2-gai4-hong2,nr
視覺性,3,shi4-jue2-xing4,n
手高眼低,3,shou3-gao1-yan3-di1,i
生死相依,5,sheng1-si3-xiang1-yi1,l
師門親,2,shi1-men2-qin1,n
隨車,17,sui2-che1,n
斯古德,2,si1-gu3-de2,nr
思慮,303,si1-lv4,v
稍差,3,shao1-cha4,v
薩拉戈,7,sa4-la1-ge1,nr
賽塞爾,2,sai4-sai1-er3,nr
水螅,69,shui3-xi1,n
沙裡灣,3,sha1-li3-wan1,ns
售價,311,shou4-jia4,n
私仇,42,si1-chou2,n
善賈而沽,3,shan4-jia3-er2-gu1,ns
死氣沈沈,3,si3-qi4-shen3-shen3,ns
食盒,64,shi2-he2,n
粟田湖,256,su4-tian2-hu2,nr
三百四十餘萬兩,2,san1-bai3-si4-shi2-yu2-wan4-liang3,m
深刻反思,3,shen1-ke4-fan3-si1,l
雙側約束,3,shuang1-ce4-yue1-shu4,i
三輩,13,san1-bei4,m
商道,21,shang1-dao4,n
數千輛,8,shu4-qian1-liang4,m
說不下去,3,shuo1-bu4-xia4-qu4,l
水產品,917,shui3-chan3-pin3,n
善攻者,7,shan4-gong1-zhe3,n
三代,461,san1-dai4,t
三下鄉,3,san1-xia4-xiang1,m
斯普雷,3,si1-pu3-lei2,nr
社會學所,7,she4-hui4-xue2-suo3,nt
私願,3,si1-yuan4,n
四洲志,3,si4-zhou1-zhi4,ns
甚感,3,shen2-gan3,v
散射矩陣,3,san3-she4-ju3-zhen4,i
薩拉西,3,sa4-la1-xi1,nr
摔開,3,shuai1-kai1,v
私營化,3,si1-ying2-hua4,n
少林和尚,3,shao3-lin2-he2-shang,n
實定,3,shi2-ding4,d
升騰,258,sheng1-teng2,v
司郎官,4,si1-lang2-guan1,nr
肆奸植黨,3,si4-jian1-zhi2-dang3,vn
史氏昆,8,shi3-shi4-kun1,nr
神情開朗,3,shen2-qing2-kai1-lang3,i
沈既濟,4,shen3-ji4-ji4,nr
韶山市,5,shao2-shan1-shi4,ns
三十六裡,2,san1-shi2-liu4-li3,m
斯福爾,2,si1-fu2-er3,nr
斯比克,2,si1-bi3-ke4,nr
疏導化解,3,shu1-dao3-hua4-jie3,l
蘇迪曼,2,su1-di2-man4,nr
燒灼感,27,shao1-zhuo2-gan3,n
鄯善,76,shan4-shan4,ns
視死猶歸,3,shi4-si3-you2-gui1,i
深文傅會,3,shen1-wen2-fu4-hui4,l
森鬱,3,sen1-yu4,a
燒煤,3,shao1-mei2,n
生活區,45,sheng1-huo2-qu1,n
石家莊,440,shi2-jia1-zhuang1,nr
石川縣,4,shi2-chuan1-xian4,ns
四氯,3,si4-lv4,nz
數據總線,28,shu4-ju4-zong3-xian4,n
孫文轉,2,sun1-wen2-zhuan3,nr
世誼,2,shi4-yi4,n
四條友,3,si4-tiao2-you3,n
疏散用地,3,shu1-san4-yong4-de,n
四十幾度,2,si4-shi2-ji3-du4,m
首都國際機場,27,shou3-du1-guo2-ji4-ji1-chang3,nt
史蔣式,3,shi3-jiang3-shi4,nr
石羊河,17,shi2-yang2-he2,nr
十五頃,3,shi2-wu3-qing3,m
蒔秧,3,shi2-yang1,n
史臣論,6,shi3-chen2-lun4,nr
水珠,142,shui3-zhu1,n
宋豔青,2,song4-yan4-qing1,nr
薩斯迦,21,sa4-si1-jia1,nr
省立醫院,3,sheng3-li4-yi1-yuan4,n
死而無悔,3,si3-er2-wu2-hui3,i
深見遠慮,3,shen1-jian4-yuan3-lv4,i
賽寶,6,sai4-bao3,nz
牭,5,si4,zg
水旱輪作,3,shui3-han4-lun2-zuo4,n
腎虧,10,shen4-kui1,n
碩大無比,15,shuo4-da4-wu2-bi3,i
尚其亨,3,shang4-qi2-heng1,nr
水衝港,3,shui3-chong1-gang3,nr
駟不及舌,2,si4-bu4-ji2-she2,i
粟裕任,2,su4-yu4-ren4,nr
上訴人,3,shang4-su4-ren2,n
勢窮力敵,3,shi4-qiong2-li4-di2,i
三十九年,61,san1-shi2-jiu3-nian2,m
上元,73,shang4-yuan2,t
侍臣扶,2,shi4-chen2-fu2,nr
蝨,15,shi1,zg
廝守,111,si1-shou3,v
山行海宿,3,shan1-xing2-hai3-xiu3,ns
実,2,shi2,zg
施泰爾,6,shi1-tai4-er3,nr
剎那之間,3,sha1-na4-zhi1-jian1,n
三曲,4,san1-qu1,m
十九層,2,shi2-jiu3-ceng2,m
溼疹,63,shi1-zhen3,n
三合板,3,san1-he2-ban3,n
師徒倆,3,shi1-tu2-lia3,n
時和年豐,3,shi2-he2-nian2-feng1,nz
世事變遷,3,shi4-shi4-bian4-qian1,i
腎移植,3,shen4-yi2-zhi2,l
蘇里曼,18,su1-li3-man4,nr
桑哥專,3,sang1-ge1-zhuan1,nr
上靈州,3,shang4-ling2-zhou1,ns
生子錢,16,sheng1-zi-qian2,n
三陣,11,san1-zhen4,m
試裝,5,shi4-zhuang1,v
上君亭,3,shang4-jun1-ting2,nr
升學主義,3,sheng1-xue2-zhu3-yi4,n
石灰岩,393,shi2-hui1-yan2,n
食物,3368,shi2-wu4,n
三兩枝,5,san1-liang3-zhi1,m
數十艘,13,shu4-shi2-sou1,m
時日曷喪,3,shi2-ri4-he2-sang4,vn
枩,74,song1,zg
三川,15,san1-chuan1,ns
思想包袱,3,si1-xiang3-bao1-fu2,n
石碣鎮,3,shi2-jie2-zhen4,ns
三十餘裡,47,san1-shi2-yu2-li3,m
時方,3,shi2-fang1,n
數百千,2,shu4-bai3-qian1,m
霜天,14,shuang1-tian1,t
庶務組,3,shu4-wu4-zu3,n
實際工資,21,shi2-ji4-gong1-zi1,n
身顯名揚,3,shen1-xian3-ming2-yang2,i
酸梅,8,suan1-mei2,n
邵捷春,22,shao4-jie2-chun1,nr
深思熟慮,128,shen1-si1-shu2-lv4,i
蘇里,2,su1-li3,ns
上丹墀,9,shang4-dan1-chi2,nr
尚志縣,3,shang4-zhi4-xian4,nr
生妙悟,2,sheng1-miao4-wu4,i
十三手,3,shi2-san1-shou3,m
深山密林,18,shen1-shan1-mi4-lin2,ns
勢如劈竹,3,shi4-ru2-pi1-zhu2,ns
收口,28,shou1-kou3,n
深深房,4,shen1-shen1-fang2,nz
生蛋,3,sheng1-dan4,n
溼氧氧化,3,shi1-yang3-yang3-hua4,n
使君,73,shi3-jun1,v
上海鍋爐廠,2,shang4-hai3-guo1-lu2-chang3,n
生二胎,3,sheng1-er4-tai1,l
雙特生,3,shuang1-te4-sheng1,nr
失血,112,shi1-xue4,v
收執,9,shou1-zhi2,v
尚無禮,6,shang4-wu2-li3,nr
十包,3,shi2-bao1,m
雙分,2,shuang1-fen1,n
三戰三北,3,san1-zhan4-san1-bei3,nz
石膏像,15,shi2-gao1-xiang4,n
蘇式彩畫,3,su1-shi4-cai3-hua4,nr
視頻聊,3,shi4-pin2-liao2,i
山羊,354,shan1-yang2,ns
酸牛奶,9,suan1-niu2-nai3,nz
順磁性,3,shun4-ci2-xing4,n
私增,3,si1-zeng1,v
生態環境,3,sheng1-tai4-huan2-jing4,l
申鮮虞,2,shen1-xian1-yu2,nr
生物群落,3,sheng1-wu4-qun2-la4,l
山結營,2,shan1-jie2-ying2,nr
芍,62,shao2,n
十二首,14,shi2-er4-shou3,m
世澤,18,shi4-ze2,n
速滑賽,6,su4-hua2-sai4,n
斯庫塔,4,si1-ku4-ta3,nr
設置障礙,3,she4-zhi4-zhang4-ai4,n
悚然,3,song3-ran2,a
石座,2,shi2-zuo4,n
三百畝,6,san1-bai3-mu3,m
山子石,8,shan1-zi3-shi2,nr
謚,387,shi4,vg
斯特利,22,si1-te4-li4,nr
沙盤演練,3,sha1-pan2-yan3-lian4,n
溼澱粉,3,shi1-dian4-fen3,n
損人不利,3,sun3-ren2-bu4-li4,i
斯拉德,3,si1-la1-de2,nr
蘇三山,3,su1-san1-shan1,ns
商民皆,3,shang1-min2-jie1,nr
失竊,35,shi1-qie4,v
師政委,4,shi1-zheng4-wei3,nr
十款,7,shi2-kuan3,m
上閂,3,shang4-shuan1,n
世孫,50,shi4-sun1,n
閃光,247,shan3-guang1,n
守制,3,shou3-zhi4,v
十三口,4,shi2-san1-kou3,m
神州六,3,shen2-zhou1-liu4,nr
石秀自,10,shi2-xiu4-zi4,nr
斯坦福大學,62,si1-tan3-fu2-da4-xue2,nt
水上居民,2,shui3-shang4-ju1-min2,nr
三一學院,3,san1-yi1-xue2-yuan4,nz
腎下垂,2,shen4-xia4-chui2,n
試麥,3,shi4-mai4,n
三國策,3,san1-guo2-ce4,n
十九人,3,shi2-jiu3-ren2,nz
宋三泰,2,song4-san1-tai4,nr
傷患人數,3,shang1-huan4-ren2-shu4,l
升級成,3,sheng1-ji2-cheng2,l
石清笑,7,shi2-qing1-xiao4,nr
深趣,3,shen1-qu4,a
私貨,20,si1-huo4,n
山胞,3,shan1-bao1,n
社論,244,she4-lun4,n
上輩,13,shang4-bei4,n
試用者,3,shi4-yong4-zhe3,n
尚武,98,shang4-wu3,nr
沈阿姨,3,shen3-a1-yi2,nr
師祖木,2,shi1-zu3-mu4,nr
上上下下,243,shang4-shang4-xia4-xia4,l
市政府,1259,shi4-zheng4-fu3,n
師小紅,3,shi1-xiao3-hong2,nr
死緩,41,si3-huan3,v
斯斷層,2,si1-duan4-ceng2,n
升漲,3,sheng1-zhang3,v
逝者如斯,19,shi4-zhe3-ru2-si1,l
上賬,5,shang4-zhang4,v
雙端,2,shuang1-duan1,n
三曹對案,3,san1-cao2-dui4-an4,l
石鎮鬼,3,shi2-zhen4-gui3,nr
宋元符,2,song4-yuan2-fu2,nr
宋贈封,2,song4-zeng4-feng1,nr
隨地吐痰,3,sui2-de-tu3-tan2,n
斯特蒂,5,si1-te4-di4,nr
廈門人,7,sha4-men2-ren2,nz
塑膠,72,su4-jiao1,n
數百次,13,shu4-bai3-ci4,m
少翻,3,shao3-fan1,v
首映,22,shou3-ying4,v
涉稅,5,she4-shui4,v
塞爾維亞語,7,sai1-er3-wei2-ya4-yu3,nz
樹苗,51,shu4-miao2,n
死板板,7,si3-ban3-ban3,n
紗罩,11,sha1-zhao4,n
撒旦,56,sa1-dan4,d
樹敵,43,shu4-di2,n
三戶亡秦,3,san1-hu4-wang2-qin2,nz
手零腳碎,3,shou3-ling2-jiao3-sui4,i
上下一致,3,shang4-xia4-yi1-zhi4,l
少數具,5,shao3-shu4-ju4,m
送情,3,song4-qing2,v
設計員,7,she4-ji4-yuan2,n
時運亨通,3,shi2-yun4-heng1-tong1,nr
樞機主教,19,shu1-ji1-zhu3-jiao4,nz
三千五百,10,san1-qian1-wu3-bai3,m
少男少女,43,shao3-nan2-shao4-nv3,l
上下同欲,3,shang4-xia4-tong2-yu4,i
散夥飯,3,san4-huo3-fan4,n
色情廣告,3,se4-qing2-guang3-gao4,i
審批權,17,shen3-pi1-quan2,n
斯汀,10,si1-ting1,nrt
商務局,13,shang1-wu4-ju2,nt
首告,3,shou3-gao4,n
三頭六臂,64,san1-tou2-liu4-bi4,i
壽宴,22,shou4-yan4,n
深邃,227,shen1-sui4,a
勝之不武,3,sheng4-zhi1-bu4-wu3,i
十五六裡,5,shi2-wu3-liu4-li3,m
水金,3,shui3-jin1,n
山國,26,shan1-guo2,ns
絲瓜布,3,si1-gua1-bu4,nrt
瑣,247,suo3,ag
沙糖桔,3,sha1-tang2-ju2,nr
算了又算,3,suan4-le-you4-suan4,l
始興縣,3,shi3-xing4-xian4,ns
十八種,5,shi2-ba1-zhong3,m
十磅,4,shi2-bang4,m
穗寶,3,sui4-bao3,nz
上慄縣,3,shang4-li4-xian4,ns
雙擁辦,3,shuang1-yong1-ban4,nr
水霤,3,shui3-liu4,z
水泥,1627,shui3-ni2,n
邃,16,sui4,ag
石勇引,2,shi2-yong3-yin3,nr
沙鉢羅,3,sha1-bo1-luo2,nr
水可載舟,2,shui3-ke3-zai4-zhou1,i
四輪驅動,8,si4-lun2-qu1-dong4,nz
俗,1429,su2,a
時事社,2,shi2-shi4-she4,n
司馬懿聞,2,si1-ma3-yi4-wen2,nr
四國,137,si4-guo2,ns
商業活動,3,shang1-ye4-huo2-dong4,n
隨時,2476,sui2-shi2,d
雙生,79,shuang1-sheng1,n
石雕,327,shi2-diao1,n
石樑奔,4,shi2-liang2-ben1,nr
梳棉機,4,shu1-mian2-ji1,n
三百多米,3,san1-bai3-duo1-mi3,m
十三層,26,shi2-san1-ceng2,m
抒寫,76,shu1-xie3,v
水深,1313,shui3-shen1,n
哨子,63,shao4-zi,n
生存期,58,sheng1-cun2-qi1,n
遂平,37,sui4-ping2,ns
柵瓣,3,shan1-ban4,n
三穗,4,san1-sui4,nz
四代,87,si4-dai4,t
施明慎,15,shi1-ming2-shen4,nr
尚存,141,shang4-cun2,v
素女,3,su4-nv3,n
桑賈伊,3,sang1-jia3-yi1,nr
生存大計,3,sheng1-cun2-da4-ji4,l
沙巴銅,2,sha1-ba1-tong2,nr
石瀑泉,2,shi2-bao4-quan2,ns
橾,2,shu1,zg
試點,1130,shi4-dian3,n
四十卷,15,si4-shi2-juan3,m
上溯,159,shang4-su4,v
數千萬元,6,shu4-qian1-wan4-yuan2,m
石灰乳,3,shi2-hui1-ru3,n
捎來,3,shao1-lai2,v
四六分,6,si4-liu4-fen1,m
刷新記錄,3,shua1-xin1-ji4-lu4,nz
數百套,2,shu4-bai3-tao4,m
施展才華,3,shi1-zhan3-cai2-hua2,nr
墒,179,shang1,zg
三百七十六,2,san1-bai3-qi1-shi2-liu4,m
司馬錯,6,si1-ma3-cuo4,nr
噬,206,shi4,zg
睡懶覺,3,shui4-lan3-jue2,v
詩餘,3,shi1-yu2,n
隋代,174,sui2-dai4,t
三月中,6,san1-yue4-zhong1,nz
時髦,301,shi2-mao2,nr
喪夫,3,sang4-fu1,n
社會,43401,she4-hui4,n
攝理,3,she4-li3,n
沙巴爾,7,sha1-ba1-er3,nr
申請專利,3,shen1-qing3-zhuan1-li4,nr
三氯化鋁,10,san1-lv4-hua4-lv3,nz
壽斑,2,shou4-ban1,n
塞舌爾,105,sai1-she2-er3,ns
手裡劍,3,shou3-li3-jian4,n
水利化,9,shui3-li4-hua4,n
上官大哥,2,shang4-guan1-da4-ge1,ns
十幢,3,shi2-chuang2,m
善刀而藏,3,shan4-dao1-er2-cang2,i
薩布克,2,sa4-bu4-ke4,nr
時雨春風,3,shi2-yu3-chun1-feng1,nr
三百次,2,san1-bai3-ci4,m
十八條,4,shi2-ba1-tiao2,m
石磷磷,4,shi2-lin2-lin2,nr
收銀機,2,shou1-yin2-ji1,n
山高水,3,shan1-gao1-shui3,ns
薩爾維尼,2,sa4-er3-wei2-ni2,nrt
數百磅,2,shu4-bai3-bang4,m
上古史,8,shang4-gu3-shi3,n
水潛夫,3,shui3-qian2-fu1,n
說上幾句,3,shuo1-shang4-ji3-ju4,l
塞倫格,3,sai1-lun2-ge2,nr
數聲,151,shu4-sheng1,m
書法報,3,shu1-fa3-bao4,n
稍減,3,shao1-jian3,v
死後多年,3,si3-hou4-duo1-nian2,i
上青霄,2,shang4-qing1-xiao1,nr
四百部,2,si4-bai3-bu4,m
三千餘年,2,san1-qian1-yu2-nian2,m
十八件,2,shi2-ba1-jian4,m
霜露之病,3,shuang1-lu4-zhi1-bing4,n
庶生,3,shu4-sheng1,n
尚書省,3,shang4-shu1-sheng3,n
十二度,3,shi2-er4-du4,m
生冷,43,sheng1-leng3,vn
散彈槍,3,san4-dan4-qiang1,n
慎終追遠,3,shen4-zhong1-zhui1-yuan3,l
塞斯,14,sai1-si1,nrt
設計局,122,she4-ji4-ju2,n
聲威大振,3,sheng1-wei1-da4-zhen4,l
士紳,176,shi4-shen1,n
四川人民出版社,8,si4-chuan1-ren2-min2-chu1-ban3-she4,nt
死於非命,139,si3-yu2-fei1-ming4,i
攝心,3,she4-xin1,n
數十萬件,2,shu4-shi2-wan4-jian4,m
三五匹,2,san1-wu3-pi3,m
孫建宏,2,sun1-jian4-hong2,nr
書僮,64,shu1-tong2,n
盛,3260,sheng4,v
山祖冷,2,shan1-zu3-leng3,nr
順著,1178,shun4-zhe,p
沙窗,3,sha1-chuang1,n
熟炭,3,shu2-tan4,n
神喪膽落,3,shen2-sang4-dan3-luo4,l
世界鍾,3,shi4-jie4-zhong1,l
水滸傳,174,shui3-hu3-chuan2,nz
三十萬元,3,san1-shi2-wan4-yuan2,m
聖多美和普林西比,28,sheng4-duo1-mei3-he2-pu3-lin2-xi1-bi3,ns
上醫醫國,3,shang4-yi1-yi1-guo2,nt
雙高,16,shuang1-gao1,n
師袁公,2,shi1-yuan2-gong1,nr
縮略語,9,suo1-lve4-yu3,n
三角形,479,san1-jiao3-xing2,n
聲如銀鈴,3,sheng1-ru2-yin2-ling2,i
失用症,3,shi1-yong4-zheng4,n
寺山,2,si4-shan1,ns
縮樣,3,suo1-yang4,n
四萬多戶,2,si4-wan4-duo1-hu4,m
三魂出竅,3,san1-hun2-chu1-qiao4,i
十足,732,shi2-zu2,d
傷害性,3,shang1-hai4-xing4,n
沈睡不醒,3,shen3-shui4-bu4-xing3,n
事業型,5,shi4-ye4-xing2,n
生津潤,4,sheng1-jin1-run4,nr
殊死戰,4,shu1-si3-zhan4,i
十幾件,3,shi2-ji3-jian4,m
薯童謠,3,shu3-tong2-yao2,n
死聲活氣,3,si3-sheng1-huo2-qi4,i
神武掛冠,3,shen2-wu3-gua4-guan1,i
上帝保佑,3,shang4-di4-bao3-you4,nz
斯托爾,3,si1-tuo1-er3,nr
樹欲靜而風不止,10,shu4-yu4-jing4-er2-feng1-bu4-zhi3,i
首映典禮,3,shou3-ying4-dian3-li3,n
閃閃發亮,3,shan3-shan3-fa1-liang4,n
市井小人,11,shi4-jing3-xiao3-ren2,n
三島,48,san1-dao3,ns
上期,67,shang4-qi1,t
手持式,15,shou3-chi2-shi4,n
三聯,144,san1-lian2,ns
收件箱,3,shou1-jian4-xiang1,n
雖是,3,sui1-shi4,c
十七日,114,shi2-qi1-ri4,m
衰竭,357,shuai1-jie2,v
四六體,3,si4-liu4-ti3,j
水湧,2,shui3-yong3,n
生產操,3,sheng1-chan3-cao1,l
溼度計,3,shi1-du4-ji4,vn
事態法,2,shi4-tai4-fa3,n
山西,2696,shan1-xi1,ns
十八畝,3,shi2-ba1-mu3,m
市貌,4,shi4-mao4,n
梭哈,3,suo1-ha1,nrt
盛筵必散,3,sheng4-yan2-bi4-san4,v
十四點,32,shi2-si4-dian3,m
三四十遍,2,san1-si4-shi2-bian4,m
三座門,657,san1-zuo4-men2,ns
水球場,3,shui3-qiu2-chang3,n
食用,1836,shi2-yong4,n
射表,3,she4-biao3,n
斯伍德,2,si1-wu3-de2,nr
書面語,43,shu1-mian4-yu3,n
省減,3,sheng3-jian3,v
聲碼,3,sheng1-ma3,n
神赫菲,4,shen2-he4-fei1,nr
殺鼠藥,3,sha1-shu3-yao4,i
說穿,78,shuo1-chuan1,v
死灰復燃,39,si3-hui1-fu4-ran2,i
色諾芬,14,se4-nuo4-fen1,nrt
杉,706,shan1,nz
試婚,3,shi4-hun1,v
耍滑,20,shua3-hua2,v
摔交,76,shuai1-jiao1,v
使用證,3,shi3-yong4-zheng4,n
閃光點,31,shan3-guang1-dian3,n
蜀州,10,shu3-zhou1,ns
雙清,5,shuang1-qing1,nr
廈門廈新,2,sha4-men2-sha4-xin1,nz
孀妻弱子,3,shuang1-qi1-ruo4-zi3,n
數字型,3,shu4-zi4-xing2,n
上海市第一中級人民法院,5,shang4-hai3-shi4-di4-yi1-zhong1-ji2-ren2-min2-fa3-yuan4,nt
書場,26,shu1-chang3,n
薩爾達渠,2,sa4-er3-da2-qu2,nr
什維利,9,shen2-wei2-li4,nrt
實驗班,38,shi2-yan4-ban1,n
燒燒,3,shao1-shao1,v
歲暮,10,sui4-mu4,t
石城郡,2,shi2-cheng2-jun4,nr
撕拉,3,si1-la1,v
所愛,3,suo3-ai4,b
思想作風,3,si1-xiang3-zuo4-feng1,l
數據庫系統,19,shu4-ju4-ku4-xi4-tong3,n
失查,3,shi1-cha2,vn
山賊,3,shan1-zei2,n
釋奠,3,shi4-dian4,v
施萊歇,9,shi1-lai2-xie1,nr
索然,39,suo3-ran2,d
山險,19,shan1-xian3,n
受委屈,3,shou4-wei3-qu1,n
山樑,74,shan1-liang2,ns
水具,3,shui3-ju4,n
輸誠,3,shu1-cheng2,v
上海證券交易所,391,shang4-hai3-zheng4-quan4-jiao1-yi4-suo3,nt
數十間,5,shu4-shi2-jian1,m
盛況空前,36,sheng4-kuang4-kong1-qian2,i
孫九爺,568,sun1-jiu3-ye2,nr
三原色,17,san1-yuan2-se4,n
十三塊,4,shi2-san1-kuai4,m
數據完整性,2,shu4-ju4-wan2-zheng3-xing4,l
世襲,676,shi4-xi2,vn
沈丹線,4,shen3-dan1-xian4,nz
試吃,3,shi4-chi1,v
綏遠,132,sui1-yuan3,ns
聲希味淡,3,sheng1-xi1-wei4-dan4,l
山觀,2,shan1-guan1,n
散見於,45,san4-jian4-yu2,v
深層次,183,shen1-ceng2-ci4,b
三拇指,3,san1-mu3-zhi3,n
繕寫員,3,shan4-xie3-yuan2,v
石棚山,2,shi2-peng2-shan1,nr
史陳嬰,3,shi3-chen2-ying1,nr
師太劍,4,shi1-tai4-jian4,nr
司徒普,4,si1-tu2-pu3,nr
師楊嗣,3,shi1-yang2-si4,nr
手重,3,shou3-zhong4,n
適婚,3,shi4-hun1,v
史蘭芽,3,shi3-lan2-ya2,nr
十鄰,3,shi2-lin2,n
傷及,144,shang1-ji2,v
羧酶,3,suo1-mei2,n
社交活動,3,she4-jiao1-huo2-dong4,n
深為,3,shen1-wei4,v
師姚廣,2,shi1-yao2-guang3,nr
撒豆成兵,5,sa3-dou4-cheng2-bing1,nz
酸鹹苦辣,3,suan1-xian2-ku3-la4,z
神會心融,3,shen2-hui4-xin1-rong2,n
慎裕,2,shen4-yu4,a
數百公里,25,shu4-bai3-gong1-li3,m
孫博士,2,sun1-bo2-shi4,nr
史可查,4,shi3-ke3-cha2,nr
水煤氣,8,shui3-mei2-qi4,n
聖誕島,3,sheng4-dan4-dao3,n
酸催化,3,suan1-cui1-hua4,vn
深羨,3,shen1-xian4,v
三四種,2,san1-si4-zhong3,m
首鋼總公司,6,shou3-gang1-zong3-gong1-si1,nt
受歡迎,3,shou4-huan1-ying2,v
順河,3,shun4-he2,ns
上馬,1114,shang4-ma3,ns
食料,140,shi2-liao4,n
斯克倫,2,si1-ke4-lun2,nr
時移勢遷,3,shi2-yi2-shi4-qian1,i
試驗誤差,3,shi4-yan4-wu4-cha4,n
耍潑,5,shua3-po1,l
孫巡撫,7,sun1-xun2-fu3,nr
索尼亞,15,suo3-ni2-ya4,ns
上上網,6,shang4-shang4-wang3,v
塞爾默群,3,sai1-er3-mo4-qun2,nr
山珍,809,shan1-zhen1,nr
收納盒,3,shou1-na4-he2,n
鬆貂鼠,3,song1-diao1-shu3,nr
賽球,3,sai4-qiu2,n
十餘噸,4,shi2-yu2-dun1,m
沈子培,2,shen3-zi3-pei2,nr
受檢者,8,shou4-jian3-zhe3,n
三七二十一,8,san1-qi1-er4-shi2-yi1,m
孫氏厚,2,sun1-shi4-hou4,nr
三十六面,4,san1-shi2-liu4-mian4,m
勝似,45,sheng4-shi4,v
蘇廷石,3,su1-ting2-shi2,nr
宋沿唐,8,song4-yan2-tang2,nr
砂礓,4,sha1-jiang1,n
聲象,3,sheng1-xiang4,n
稅契,3,shui4-qi4,n
送糧,19,song4-liang2,v
宋金元,10,song4-jin1-yuan2,nr
順路,99,shun4-lu4,n
死心眼,21,si3-xin1-yan3,i
溼害,3,shi1-hai4,v
碩彥,3,shuo4-yan4,n
俗諺,3,su2-yan4,n
三盤,64,san1-pan2,m
三瓦兩巷,3,san1-wa3-liang3-xiang4,i
山名青,3,shan1-ming2-qing1,nr
寺觀,91,si4-guan1,n
時羞,3,shi2-xiu1,n
上不著天,6,shang4-bu4-zhe-tian1,l
首席專家,3,shou3-xi2-zhuan1-jia1,l
算死草,3,suan4-si3-cao3,n
數千丈,2,shu4-qian1-zhang4,m
疏水閥,3,shu1-shui3-fa2,l
生僻,16,sheng1-pi4,a
十一分,2,shi2-yi1-fen1,m
深得民心,2,shen1-de2-min2-xin1,l
受戒,30,shou4-jie4,v
生黴,2,sheng1-mei2,n
侍班閣,2,shi4-ban1-ge2,nr
試一下,3,shi4-yi1-xia4,n
泗洪縣,4,si4-hong2-xian4,ns
省市區,16,sheng3-shi4-qu1,n
雙生子,3,shuang1-sheng1-zi,n
愬,521,su4,zg
四五百起,2,si4-wu3-bai3-qi3,m
孫廣路,2,sun1-guang3-lu4,nr
師事儒,3,shi1-shi4-ru2,nr
深紫色,3,shen1-zi3-se4,i
失誤,1213,shi1-wu4,v
守約,12,shou3-yue1,v
身份,2691,shen1-fen4,n
賽況,18,sai4-kuang4,n
賽義夫,2,sai4-yi4-fu1,nr
斯洛文尼亞,115,si1-luo4-wen2-ni2-ya4,nrt
隨手,1092,sui2-shou3,d
思想懶漢,3,si1-xiang3-lan3-han4,i
觴,43,shang1,v
沙士比,2,sha1-shi4-bi3,nr
隋麗君,2,sui2-li4-jun1,nr
斯溫群,2,si1-wen1-qun2,nr
傻高,3,sha3-gao1,n
十文,13,shi2-wen2,nz
深計遠慮,3,shen1-ji4-yuan3-lv4,i
死去活來,133,si3-qu4-huo2-lai2,l
