chinese,frequency,pinyin,posseg
備車,3,bei4-che1,n
白浪滔天,8,bai2-lang4-tao1-tian1,i
冰肌玉骨,3,bing1-ji1-yu4-gu3,i
敗血病,3,bai4-xue4-bing4,n
白色體,3,bai2-se4-ti3,n
別有奇,2,bie2-you3-ji1,nr
布藝店,3,bu4-yi4-dian4,n
暴烈,50,bao4-lie4,a
蔽匿,3,bi4-ni4,v
標準溶液,3,biao1-zhun3-rong2-ye4,n
壁壘分明,3,bi4-lei3-fen1-ming2,n
拜他為師,3,bai4-ta1-wei4-shi1,nr
不結盟國,3,bu4-jie2-meng2-guo2,n
本章,799,ben3-zhang1,r
榜人,3,bang3-ren2,n
褓,3,bao3,i
逼來逼去,3,bi1-lai2-bi1-qu4,i
八極,12,ba1-ji2,n
鞭長不及,3,bian1-zhang3-bu4-ji2,i
搬起,3,ban1-qi3,v
不郎不秀,3,bu4-lang2-bu4-xiu4,i
步軍,33,bu4-jun1,n
別腳,3,bie2-jiao3,n
百樂,3,bai3-le4,n
鮑仲良,8,bao4-zhong4-liang2,nr
變輕,3,bian4-qing1,v
本金,109,ben3-jin1,n
波蘿,3,bo1-luo2,n
苯並芘,20,ben3-bing4-pi2,n
畢沙羅,5,bi4-sha1-luo2,nr
邊郡領,2,bian1-jun4-ling3,nr
保亭黎族苗族自治縣,2,bao3-ting2-li2-zu2-miao2-zu2-zi4-zhi4-xian4,ns
百十里,18,bai3-shi2-li3,m
表達法,9,biao3-da2-fa3,n
北向,469,bei3-xiang4,f
棒球,77,bang4-qiu2,n
別情,27,bie2-qing2,n
伯劉澤,2,bo2-liu2-ze2,nr
冰點價,3,bing1-dian3-jia4,n
變化系,3,bian4-hua4-xi4,n
暴富,64,bao4-fu4,a
不潔,3,bu4-jie2,a
包上牌,3,bao1-shang4-pai2,v
寶應,116,bao3-ying1,n
繃緊,86,beng3-jin3,v
編譯程序,37,bian1-yi4-cheng2-xu4,n
不通,542,bu4-tong1,a
賓士域,19,bin1-shi4-yu4,nr
包涵,84,bao1-han2,v
不熟,3,bu4-shu2,a
本底輻射,3,ben3-di3-fu2-she4,nz
拜別,70,bai4-bie2,v
貝特加,5,bei4-te4-jia1,nr
白雞,6,bai2-ji1,n
半張,75,ban4-zhang1,m
卑汙,20,bei1-wu1,n
嗶,2,bi4,zg
北京電影製片廠,24,bei3-jing1-dian4-ying3-zhi4-pian4-chang3,nt
彼得堡,122,bi3-de2-bao3,nrt
標舉,3,biao1-ju3,n
保險條款,3,bao3-xian3-tiao2-kuan3,n
白馬,706,bai2-ma3,ns
濱海省,2,bin1-hai3-sheng3,ns
剝削階級,168,bo1-xue1-jie1-ji2,n
波士頓,188,bo1-shi4-dun4,nr
百項,13,bai3-xiang4,m
半痴不顛,3,ban4-chi1-bu4-dian1,i
卜倫阿,2,bo-lun2-a1,nr
不遠處,405,bu4-yuan3-chu4,s
北大學生,3,bei3-da4-xue2-sheng1,nz
奔走如市,3,ben1-zou3-ru2-shi4,i
邊際,301,bian1-ji4,n
背公向私,3,bei4-gong1-xiang4-si1,n
賓子,13,bin1-zi,n
不夠格,3,bu4-gou4-ge2,l
變強,14,bian4-qiang2,v
筆記本電腦,100,bi3-ji4-ben3-dian4-nao3,n
百分之九十幾,3,bai3-fen1-zhi1-jiu3-shi2-ji3,m
臂板,3,bi4-ban3,n
苯甲,10,ben3-jia3,n
拜墳,3,bai4-fen2,v
別具一格,93,bie2-ju4-yi1-ge2,l
憋不住,3,bie1-bu2-zhu4,l
悲,797,bei1,n
白耗,2,bai2-hao4,n
八拐,5,ba1-guai3,j
薄伽丘,4,bao2-ga1-qiu1,nz
畢恭畢敬,112,bi4-gong1-bi4-jing4,i
丙道,5,bing3-dao4,n
薄膜澱積,3,bao2-mo2-dian4-ji1,n
保險盒,3,bao3-xian3-he2,n
八磅,6,ba1-bang4,m
別樹一幟,3,bie2-shu4-yi1-zhi4,i
寶興,4,bao3-xing4,nr
冰川隙,3,bing1-chuan1-xi4,n
保守主義,71,bao3-shou3-zhu3-yi4,n
擺樣,3,bai3-yang4,v
半千,3,ban4-qian1,m
博客牆,2,bo2-ke4-qiang2,nr
變厚,3,bian4-hou4,v
八一隊,82,ba1-yi1-dui4,m
不值,152,bu4-zhi2,n
巴特爾,18,ba1-te4-er3,nr
巴爾斯,8,ba1-er3-si1,nrt
布韋希,11,bu4-wei2-xi1,nr
搬走,115,ban1-zou3,v
病急,3,bing4-ji2,n
百載樹人,3,bai3-zai4-shu4-ren2,i
百脈泉,3,bai3-mai4-quan2,nz
百株,2,bai3-zhu1,m
變紅,3,bian4-hong2,v
百分之十三,4,bai3-fen1-zhi1-shi2-san1,m
本鍵,3,ben3-jian4,n
邊防前線,3,bian1-fang2-qian2-xian4,n
巴拉爾,3,ba1-la1-er3,ns
倍道兼進,3,bei4-dao4-jian1-jin4,nr
不間不界,3,bu4-jian1-bu4-jie4,l
博聞辯言,3,bo2-wen2-bian4-yan2,n
暴燥如雷,3,bao4-zao4-ru2-lei2,i
比安娜,3,bi3-an1-na4,nr
伯巨炮,2,bo2-ju4-pao4,nr
不可考,3,bu4-ke3-kao3,l
梆敵,3,bang1-di2,n
比色皿,3,bi3-se4-min3,n
白話八股,3,bai2-hua4-ba1-gu3,n
本族語,12,ben3-zu2-yu3,nz
半眼,7,ban4-yan3,m
標價籤,3,biao1-jia4-qian1,n
備戰,380,bei4-zhan4,v
白湖子,2,bai2-hu2-zi,nr
包上來,3,bao1-shang4-lai2,v
白襯衣,3,bai2-chen4-yi1,nr
博福斯,25,bo2-fu2-si1,nr
布林莫爾,2,bu4-lin2-mo4-er3,nrt
彃,15,bi4,zg
拜伏,3,bai4-fu2,v
鮑曼氏,2,bao4-man4-shi4,nr
邊界層,3,bian1-jie4-ceng2,n
博望鎮,3,bo2-wang4-zhen4,nr
巴德,60,ba1-de2,nrt
閉包運算,3,bi4-bao1-yun4-suan4,l
逼急,3,bi1-ji2,a
巴士拉,49,ba1-shi4-la1,nrt
本末終始,3,ben3-mo4-zhong1-shi3,i
布里奇曼,14,bu4-li3-qi2-man4,nrt
並行處理技術,3,bing4-xing2-chu4-li3-ji4-shu4,n
百分之三點,12,bai3-fen1-zhi1-san1-dian3,m
不見不散,3,bu4-jian4-bu4-san4,i
百分之五十左右,3,bai3-fen1-zhi1-wu3-shi2-zuo3-you4,m
北海港,10,bei3-hai3-gang3,ns
補習功課,3,bu3-xi2-gong1-ke4,n
胞叔,3,bao1-shu1,n
閉上嘴,3,bi4-shang4-zui3,l
病入骨隨,3,bing4-ru4-gu3-sui3,v
拜把兄弟,7,bai4-ba3-xiong1-di4,n
背壓式,3,bei4-ya1-shi4,n
避孕措施,3,bi4-yun4-cuo4-shi1,n
伯克利加州大學,2,bo2-ke4-li4-jia1-zhou1-da4-xue2,nt
不怎麼,261,bu4-zen3-me,l
白尾海,5,bai2-wei3-hai3,nr
不到黃河心不死,6,bu2-dao4-huang2-he2-xin1-bu4-si3,i
不存不濟,3,bu4-cun2-bu4-ji4,l
不鹹不淡,12,bu4-xian2-bu4-dan4,l
榜眼,537,bang3-yan3,n
波塔斯,8,bo1-ta3-si1,nr
表達方式,3,biao3-da2-fang1-shi4,l
半側,9,ban4-ce4,n
被舉高,3,bei4-ju3-gao1,n
八哥兒,3,ba1-ge1-er2,n
苯並呋喃,3,ben3-bing4-fu1-nan2,n
布面,30,bu4-mian4,n
辨別方向,3,bian4-bie2-fang1-xiang4,v
巴盧其,16,ba1-lu2-qi2,nr
巴嘎河,2,ba1-ga1-he2,ns
驃,52,biao1,n
被淹,3,bei4-yan1,n
波爾加,3,bo1-er3-jia1,ns
邊卡,3,bian1-ka3,n
趵突泉,31,bao4-tu1-quan2,n
北道,69,bei3-dao4,ns
被選人,3,bei4-xuan3-ren2,n
保留住,3,bao3-liu2-zhu4,nr
博亞卡,6,bo2-ya4-ka3,nr
敗也蕭何,3,bai4-ye3-xiao1-he2,i
賓餞日月,3,bin1-jian4-ri4-yue4,v
不同凡響,79,bu4-tong2-fan2-xiang3,l
編,3374,bian1,v
拌水,3,ban4-shui3,v
兵器譜,3,bing1-qi4-pu3,n
擺件,8,bai3-jian4,n
霸陵醉尉,3,ba4-ling2-zui4-wei4,n
拔絲,5,ba2-si1,v
博馬舍,13,bo2-ma3-she3,nr
半胱胺,3,ban4-guang1-an4,n
不染一塵,3,bu4-ran3-yi1-chen2,l
碧海晴空,3,bi4-hai3-qing2-kong1,nr
併購,404,bing4-gou4,v
半件,13,ban4-jian4,m
儐,19,bin1,n
背若芒刺,3,bei4-ruo4-mang2-ci4,i
筆力,54,bi3-li4,n
鮑大志,3,bao4-da4-zhi4,nr
傍晚,775,bang4-wan3,t
不哼聲,3,bu4-heng1-sheng1,i
不費周折,3,bu4-fei4-zhou1-zhe2,n
保育,58,bao3-yu4,v
八棵,3,ba1-ke1,m
柏道人,3,bai3-dao4-ren2,nr
鵓鴿,43,bo2-ge1,n
包下去,3,bao1-xia4-qu4,v
八世紀,3,ba1-shi4-ji4,t
報冤,3,bao4-yuan1,v
八起,3,ba1-qi3,m
百十口,3,bai3-shi2-kou3,m
編組站,55,bian1-zu3-zhan4,n
補考,20,bu3-kao3,v
拝,2,bai4,zg
白範陽,5,bai2-fan4-yang2,nr
布萊格堡,3,bu4-lai2-ge2-bao3,nrt
白泥,5,bai2-ni2,n
不同於,1131,bu4-tong2-yu2,c
北京站,49,bei3-jing1-zhan4,nt
巴倫支海,51,ba1-lun2-zhi1-hai3,ns
班本杜,4,ban1-ben3-du4,nr
避重就輕,14,bi4-zhong4-jiu4-qing1,i
本輕利厚,3,ben3-qing1-li4-hou4,i
巴布柯,2,ba1-bu4-ke1,nr
白頭鶴,8,bai2-tou2-he4,nr
包梏,3,bao1-gu4,n
巴東,343,ba1-dong1,ns
本田雅閣,3,ben3-tian2-ya3-ge2,nr
碧潭,7,bi4-tan2,nr
晡,18,bu1,g
不共載天,3,bu4-gong4-zai4-tian1,l
兵痞,24,bing1-pi3,n
栟,7,ben1,zg
寶庫,763,bao3-ku4,nz
不了了之,116,bu4-liao3-liao3-zhi1,i
變則,6,bian4-ze2,n
波德,12,bo1-de2,ns
倍低音,3,bei4-di1-yin1,n
不服氣,3,bu4-fu2-qi4,l
巴貝夫,12,ba1-bei4-fu1,nr
不屑一顧,96,bu4-xie4-yi1-gu4,i
濱江,26,bin1-jiang1,ns
伯格曼,19,bo2-ge2-man4,nr
搬上大,3,ban1-shang4-da4,v
北齊書,3,bei3-qi2-shu1,nr
斑綠,3,ban1-lv4,z
不主故常,3,bu4-zhu3-gu4-chang2,i
八聲,3,ba1-sheng1,m
薄倖之,8,bao2-xing4-zhi1,nr
變化趨勢,4,bian4-hua4-qu1-shi4,l
變青蛙,3,bian4-qing1-wa1,n
布基納法索,85,bu4-ji1-na4-fa3-suo3,nrt
玻璃杯,51,bo2-li-bei1,n
絆倒,83,ban4-dao4,v
丙烯醇,3,bing3-xi1-chun2,nz
百分之二十二點,2,bai3-fen1-zhi1-er4-shi2-er4-dian3,m
閉塞性,3,bi4-sai1-xing4,n
報協,2,bao4-xie2,v
白瑞德,2,bai2-rui4-de2,nr
步兵,1966,bu4-bing1,n
保健箱,3,bao3-jian4-xiang1,n
比較,15910,bi3-jiao4,d
比較完善,3,bi3-jiao4-wan2-shan4,l
綁上來,3,bang3-shang4-lai2,v
榌,6,bi1,zg
邦奇,10,bang1-qi2,nrt
不以為奇,29,bu4-yi3-wei4-qi2,i
播前處理,3,bo1-qian2-chu4-li3,v
病入膏肓,31,bing4-ru4-gao1-huang1,i
不小,1092,bu4-xiao3,a
璧謝,3,bi4-xie4,ns
本色,265,ben3-se4,n
必先利其器,8,bi4-xian1-li4-qi2-qi4,l
板卡,3,ban3-ka3,n
畢節縣,3,bi4-jie2-xian4,nr
百醜圖,3,bai3-chou3-tu2,nz
百兒八十,4,bai3-er2-ba1-shi2,m
不良後果,3,bu4-liang2-hou4-guo3,i
本參,3,ben3-can1,n
不為,3,bu4-wei4,c
不遜,81,bu4-xun4,a
報酬分析,3,bao4-chou2-fen1-xi1,l
比物屬事,3,bi3-wu4-shu3-shi4,n
巴泰凱,4,ba1-tai4-kai3,nr
斑點狀,10,ban1-dian3-zhuang4,n
保衛團,12,bao3-wei4-tuan2,n
不容分說,39,bu4-rong2-fen1-shuo1,l
不漲,3,bu4-zhang3,v
北郭先生,3,bei3-guo1-xian1-sheng1,nr
別開蹊徑,3,bie2-kai1-qi1-jing4,l
報端,36,bao4-duan1,n
彼岸花,3,bi3-an4-hua1,n
壁報,7,bi4-bao4,n
保釋金,3,bao3-shi4-jin1,n
俾斯麥,126,bi3-si1-mai4,nrt
悖逆不軌,3,bei4-ni4-bu4-gui3,n
白鹿倉,75,bai2-lu4-cang1,nr
百業待興,2,bai3-ye4-dai4-xing4,l
伴食宰相,3,ban4-shi2-zai3-xiang4,n
病理學家,3,bing4-li3-xue2-jia1,n
白圭司,2,bai2-gui1-si1,nr
薄田,3,bo2-tian2,nr
鼻前棘,3,bi2-qian2-ji2,n
步達生,3,bu4-da2-sheng1,nr
比麗春,2,bi3-li4-chun1,nr
巴師夏,10,ba1-shi1-xia4,nr
巴彥浩特,2,ba1-yan4-hao4-te4,ns
布氏漏斗,3,bu4-shi4-lou4-dou3,n
不鳴則已,5,bu4-ming2-ze2-yi3,l
本本分分,2,ben3-ben3-fen4-fen1,n
百佳,9,bai3-jia1,nz
並茂,11,bing4-mao4,v
白長老,23,bai2-zhang3-lao3,nr
不足為外人道,12,bu4-zu2-wei4-wai4-ren2-dao4,i
不怕沒柴燒,20,bu4-pa4-mei2-chai2-shao1,i
不吝金玉,3,bu4-lin4-jin1-yu4,i
伯根地,3,bo2-gen1-di4,ns
比手畫腳,2,bi3-shou3-hua4-jiao3,i
白屈菜,2,bai2-qu1-cai4,nr
保薦,272,bao3-jian4,v
不太會,3,bu4-tai4-hui4,n
包立,12,bao1-li4,v
報分,3,bao4-fen1,n
柏林洪堡大學,2,bo2-lin2-hong2-bao3-da4-xue2,nt
奔四,3,ben1-si4,nz
百事可樂,53,bai3-shi4-ke3-le4,i
半文不白,3,ban4-wen2-bu4-bai2,l
病害,154,bing4-hai4,n
博士點,21,bo2-shi4-dian3,nr
擺點,3,bai3-dian3,n
播種,708,bo1-zhong3,v
不升,3,bu4-sheng1,v
百場,6,bai3-chang3,n
秉風,3,bing3-feng1,n
半接,2,ban4-jie1,b
百餘號,2,bai3-yu2-hao4,m
百分之一里,2,bai3-fen1-zhi1-yi1-li3,m
貝克爾,26,bei4-ke4-er3,nr
扁平電纜,3,bian3-ping2-dian4-lan3,n
壩頂,56,ba4-ding3,n
不好玩,3,bu4-hao3-wan2,a
半交換期,3,ban4-jiao1-huan4-qi1,n
冰河紀,3,bing1-he2-ji4,n
巴爾達斯,2,ba1-er3-da2-si1,nrt
比奈智,6,bi3-nai4-zhi4,nr
班功行賞,3,ban1-gong1-xing2-shang3,n
波香露,4,bo1-xiang1-lu4,nr
不敗,560,bu4-bai4,v
布爾吉斯,3,bu4-er3-ji2-si1,nrt
被貶,3,bei4-bian3,v
不知高下,3,bu4-zhi1-gao1-xia4,i
半角,3,ban4-jiao3,m
別隊,3,bie2-dui4,n
半輛,2,ban4-liang4,m
布爾加科夫,4,bu4-er3-jia1-ke1-fu1,nrt
百二十二釐米,2,bai3-er4-shi2-er4-li2-mi3,m
笨嘴拙舌,4,ben4-zui3-zhuo1-she2,i
拔山超海,3,ba2-shan1-chao1-hai3,i
表面膜,3,biao3-mian4-mo2,n
布里維,2,bu4-li3-wei2,nr
不平則鳴,3,bu4-ping2-ze2-ming2,i
報告書,191,bao4-gao4-shu1,n
巴斯騰,3,ba1-si1-teng2,nr
筆會,56,bi3-hui4,n
拔山扛鼎,3,ba2-shan1-gang1-ding3,v
北京市東城區少年宮,4,bei3-jing1-shi4-dong1-cheng2-qu1-shao4-nian2-gong1,n
幣望哨,3,bi4-wang4-shao4,n
不迭,3,bu4-die2,d
八九點,20,ba1-jiu3-dian3,m
步長,29,bu4-zhang3,n
秕子,3,bi3-zi,n
筆直,429,bi3-zhi2,z
八嘎,2,ba1-ga1,ns
辦起,100,ban4-qi3,v
敝邦,3,bi4-bang1,n
昪,38,bian4,zg
百計千方,3,bai3-ji4-qian1-fang1,i
白鷗來,2,bai2-ou1-lai2,nr
白齊文,3,bai2-qi2-wen2,nr
閉門卻掃,3,bi4-men2-que4-sao3,i
白飯,21,bai2-fan4,n
綁腿,18,bang3-tui3,n
不滿者,3,bu4-man3-zhe3,n
薄義,2,bao2-yi4,n
別林斯基,25,bie2-lin2-si1-ji1,nz
崩龍,3,beng1-long2,n
萆,19,bi4,x
保重,216,bao3-zhong4,v
保留,2445,bao3-liu2,v
兵團,1764,bing1-tuan2,n
博士,3373,bo2-shi4,n
白虎,91,bai2-hu3,nr
邊塞,130,bian1-sai1,n
鼻癌,3,bi2-ai2,n
不可估量,70,bu4-ke3-gu1-liang,l
伯特利,3,bo2-te4-li4,nr
筆桿子,33,bi3-gan3-zi,n
不置,3,bu4-zhi4,v
半乳糖,3,ban4-ru3-tang2,n
巴布達,6,ba1-bu4-da2,nr
保齡,7,bao3-ling2,n
庇廕,23,bi4-yin4,v
百人斬,3,bai3-ren2-zhan3,nz
白沙黎族自治縣,2,bai2-sha1-li2-zu2-zi4-zhi4-xian4,ns
鮁魚圈區,3,bo1-yu2-quan1-qu1,n
別有所指,3,bie2-you3-suo3-zhi3,i
白瓜子,8,bai2-gua1-zi,nr
倍大提琴,3,bei4-da4-ti2-qin2,nr
兵曹,11,bing1-cao2,n
北四閣,2,bei3-si4-ge2,nr
北伐戰爭,279,bei3-fa2-zhan4-zheng1,nz
波立特,2,bo1-li4-te4,nr
布達拉,3,bu4-da2-la1,nrt
頒發,1395,ban1-fa1,v
北平,4403,bei3-ping2,ns
逼供信,3,bi1-gong4-xin4,l
板屋,9,ban3-wu1,n
病事假,3,bing4-shi4-jia4,n
半碗,119,ban4-wan3,m
百餘千米,3,bai3-yu2-qian1-mi3,m
篳門圭竇,3,bi4-men2-gui1-dou4,n
半疑半信,3,ban4-yi2-ban4-xin4,l
編起來,3,bian1-qi3-lai2,v
白熱,3,bai2-re4,n
拔秧,2,ba2-yang1,v
不肯,5166,bu4-ken3,v
布里格斯,2,bu4-li3-ge2-si1,nrt
必考題,3,bi4-kao3-ti2,n
白滿倉,2,bai2-man3-cang1,nr
不加思索,3,bu4-jia1-si1-suo3,i
蹦出,3,beng4-chu1,v
畢節市,3,bi4-jie2-shi4,n
標定罐,3,biao1-ding4-guan4,n
包永鐳,5,bao1-yong3-lei2,nr
白石道人,14,bai2-shi2-dao4-ren2,n
不作,3,bu4-zuo4,v
抱存,3,bao4-cun2,v
撥水,3,bo1-shui3,v
辨明是非,3,bian4-ming2-shi4-fei1,v
巴羅夫,2,ba1-luo2-fu1,nr
保安隊,40,bao3-an1-dui4,n
撥子,3,bo1-zi,n
筆潤,3,bi3-run4,n
揹包黨,3,bei1-bao1-dang3,n
百分之十二,9,bai3-fen1-zhi1-shi2-er4,m
飽經世變,3,bao3-jing1-shi4-bian4,i
半腰,3,ban4-yao1,n
彼唱此和,3,bi3-chang4-ci3-he4,i
波爾,48,bo1-er3,ns
不讓步者,3,bu4-rang4-bu4-zhe3,n
併發症,299,bing4-fa1-zheng4,l
保聖寺,3,bao3-sheng4-si4,nr
保潔員,3,bao3-jie2-yuan2,n
不蔓不枝,3,bu4-man4-bu4-zhi1,n
保健藥,3,bao3-jian4-yao4,n
板球,12,ban3-qiu2,n
標本兼治,37,biao1-ben3-jian1-zhi4,l
便攜式電腦,3,bian4-xie2-shi4-dian4-nao3,l
檳,24,bin1,n
報冰公事,3,bao4-bing1-gong1-shi4,n
邊門,38,bian1-men2,n
鞭毛蟲,25,bian1-mao2-chong2,n
包被,43,bao1-bei4,n
北京郵電,3,bei3-jing1-you2-dian4,nt
笨牛,3,ben4-niu2,n
北路軍,15,bei3-lu4-jun1,nt
丙基,3,bing3-ji1,nz
白晃晃,17,bai2-huang4-huang3,z
蹦極跳,3,beng4-ji2-tiao4,v
半日方,2,ban4-ri4-fang1,m
半下,14,ban4-xia4,m
表情豐富,3,biao3-qing2-feng1-fu4,n
白孝德,2,bai2-xiao4-de2,nr
布蘭登,3,bu4-lan2-deng1,nr
百科全書式,15,bai3-ke1-quan2-shu1-shi4,nz
北朝鮮,108,bei3-chao2-xian1,ns
博爾頓隊,2,bo2-er3-dun4-dui4,nt
瀕危動物,3,bin1-wei1-dong4-wu4,n
不經之說,3,bu4-jing1-zhi1-shuo1,l
杯酒戈矛,3,bei1-jiu3-ge1-mao2,i
貝魯奇,3,bei4-lu3-qi2,nr
包船,5,bao1-chuan2,v
包養二,2,bao1-yang3-er4,nr
布拉希,2,bu4-la1-xi1,nr
辦事機構,3,ban4-shi4-ji1-gou4,n
必然律,3,bi4-ran2-lv4,l
白皮,9,bai2-pi2,n
邊學邊,2,bian1-xue2-bian1,n
不對勁,3,bu4-dui4-jin4,l
博斯普魯,3,bo2-si1-pu3-lu3,nrt
報務員,60,bao4-wu4-yuan2,n
白癲瘋,3,bai2-dian1-feng1,n
抱成一團,15,bao4-cheng2-yi1-tuan2,i
敗給,47,bai4-gei3,v
佈線圖,3,bu4-xian4-tu2,nr
白痴,242,bai2-chi1,nr
拔城,3,ba2-cheng2,v
秉性,150,bing3-xing4,n
背痛,27,bei4-tong4,n
畢聯會,3,bi4-lian2-hui4,nr
瀕臨絕種,3,bin1-lin2-jue2-zhong3,n
錛得兒木,3,ben1-de2-er2-mu4,n
巴政府,4,ba1-zheng4-fu3,nt
憊,64,bei4,zg
撥號盤,3,bo1-hao4-pan2,n
辨論,3,bian4-lun4,v
不足為意,3,bu4-zu2-wei4-yi4,i
百萬立方米,6,bai3-wan4-li4-fang1-mi3,m
布告欄,4,bu4-gao4-lan2,n
不知端倪,3,bu4-zhi1-duan1-ni2,l
不如說是,3,bu4-ru2-shuo1-shi4,c
綁回,3,bang3-hui2,v
半節網絡,3,ban4-jie2-wang3-luo4,n
巴拿馬人,4,ba1-na2-ma3-ren2,nz
播講,2,bo1-jiang3,v
百事,66,bai3-shi4,n
比滿桂,2,bi3-man3-gui4,nr
八十八味,2,ba1-shi2-ba1-wei4,m
崩症,3,beng1-zheng4,n
璧山縣,3,bi4-shan1-xian4,ns
帛書,58,bo2-shu1,n
八甲,3,ba1-jia3,n
博客群,7,bo2-ke4-qun2,nr
狴犴,9,bi4-an4,n
北京晨報,16,bei3-jing1-chen2-bao4,nz
不待說,3,bu4-dai4-shuo1,l
寶光瑩,2,bao3-guang1-ying2,nr
不氣,3,bu4-qi4,n
本節,3,ben3-jie2,t
班定姓,2,ban1-ding4-xing4,n
不求有功,11,bu4-qiu2-you3-gong1,i
八九枚,3,ba1-jiu3-mei2,m
拔根,3,ba2-gen1,v
百端交集,3,bai3-duan1-jiao1-ji2,n
碧水,88,bi4-shui3,nr
瀕臨絕境,3,bin1-lin2-jue2-jing4,n
壁燈,18,bi4-deng1,n
標準大氣,3,biao1-zhun3-da4-qi4,nz
報條,3,bao4-tiao2,n
薄弱點,6,bo2-ruo4-dian3,n
白蟻爭穴,3,bai2-yi3-zheng1-xue2,n
卜子村,3,bo-zi-cun1,nr
變戲法者,3,bian4-xi4-fa3-zhe3,n
百句,4,bai3-ju4,m
不知不覺,662,bu4-zhi1-bu4-jue2,i
標誌,3624,biao1-zhi4,n
白攀鄭,2,bai2-pan1-zheng4,nr
不拘小節,27,bu4-ju1-xiao3-jie2,i
別出心裁,133,bie2-chu1-xin1-cai2,i
貝寧,182,bei4-ning2,nr
擺軸,3,bai3-zhou2,n
北丐,9,bei3-gai4,n
北向南,57,bei3-xiang4-nan2,nr
保國會,14,bao3-guo2-hui4,nt
邊宣慰,2,bian1-xuan1-wei4,nr
八十年代,294,ba1-shi2-nian2-dai4,m
閉一隻眼,3,bi4-yi1-zhi1-yan3,i
班格拉,5,ban1-ge2-la1,nr
捕殺,157,bu3-sha1,v
不勝其任,3,bu4-sheng4-qi2-ren4,l
波波卡特佩特,4,bo1-bo1-ka3-te4-pei4-te4,nrt
半導體芯片,2,ban4-dao3-ti3-xin1-pian4,n
布茲嘎,3,bu4-zi1-ga1,nr
布洛金,4,bu4-luo4-jin1,nr
不知真假,3,bu4-zhi1-zhen1-jia3,i
妭,38,ba2,zg
倍可親,3,bei4-ke3-qin1,n
飽嗝兒,3,bao3-ge2-er2,v
蓓,23,bei4,n
本報訊,3,ben3-bao4-xun4,nz
抱甕出灌,3,bao4-weng4-chu1-guan4,l
秉借,3,bing3-jie4,v
不分晝夜,3,bu4-fen1-zhou4-ye4,v
邦彥,3,bang1-yan4,nrt
不留後路,3,bu4-liu2-hou4-lu4,l
包裝袋,27,bao1-zhuang1-dai4,n
白堊紀,176,bai2-e4-ji4,n
不中不西,3,bu4-zhong1-bu4-xi1,l
巴彥圖,2,ba1-yan4-tu2,nr
北京市民,3,bei3-jing1-shi4-min2,ns
不足與謀,3,bu4-zu2-yu3-mou2,i
保養,327,bao3-yang3,v
不光滑,3,bu4-guang1-hua2,i
筆資,3,bi3-zi1,n
變賣,119,bian4-mai4,v
卞氏獸,5,bian4-shi4-shou4,nr
暴風雨,177,bao4-feng1-yu3,nr
柏子仁,6,bai3-zi3-ren2,nr
編程技術,3,bian1-cheng2-ji4-shu4,n
背景燈,3,bei4-jing3-deng1,n
霸州市,3,ba4-zhou1-shi4,ns
綁上去,3,bang3-shang3-qu4,v
不捨晝夜,3,bu4-she3-zhou4-ye4,v
被疑,3,bei4-yi2,d
不倫瑞克,19,bu4-lun2-rui4-ke4,ns
抱持著,3,bao4-chi2-zhe,i
比蒙,4,bi3-meng2,nrt
俾晝作夜,3,bi3-zhou4-zuo4-ye4,v
波托馬克河,8,bo1-tuo1-ma3-ke4-he2,ns
筆硯,60,bi3-yan4,n
癟屑,3,bie3-xie4,n
剝下,3,bo1-xia4,v
不善言辭,16,bu4-shan4-yan2-ci2,i
不中,769,bu4-zhong1,v
本組,9,ben3-zu3,r
被征服者,15,bei4-zheng1-fu2-zhe3,n
倍日並行,3,bei4-ri4-bing4-xing2,n
必然趨勢,3,bi4-ran2-qu1-shi4,l
鼻子眼睛,3,bi2-zi-yan3-jing1,n
病歷本,2,bing4-li4-ben3,n
膀,109,bang3,n
貝岑貝,2,bei4-cen2-bei4,nr
巴拉巴,2,ba1-la1-ba1,ns
包惜弱,159,bao1-xi1-ruo4,nr
北風,397,bei3-feng1,ns
玻璃,1985,bo1-li,n
背本就末,3,bei4-ben3-jiu4-mo4,i
布蘭特,9,bu4-lan2-te4,nr
不遠,1294,bu4-yuan3,d
拔本塞源,3,ba2-ben3-se4-yuan2,i
白二俠,33,bai2-er4-xia2,nr
不會,19515,bu4-hui4,v
波爾特,2,bo1-er3-te4,nrt
撥發,3,bo1-fa1,v
撥開,217,bo1-kai1,v
邊界談判,3,bian1-jie4-tan2-pan4,n
筆桿兒,4,bi3-gan3-er2,n
悲從中來,69,bei1-cong2-zhong1-lai2,l
避陋,3,bi4-lou4,i
巴丹吉林,17,ba1-dan1-ji2-lin2,ns
布羅基,7,bu4-luo2-ji1,nr
編碼序列,3,bian1-ma3-xu4-lie4,n
爆破筒,20,bao4-po4-tong3,n
薄質塗料,3,bao2-zhi4-tu2-liao4,n
半片,27,ban4-pian4,m
寶生舞,3,bao3-sheng1-wu3,nr
悲痛欲絕,46,bei1-tong4-yu4-jue2,i
步軍統領,3,bu4-jun1-tong3-ling3,n
邦弗雷,3,bang1-fu2-lei2,nrt
變形體,3,bian4-xing2-ti3,n
變戲法,50,bian4-xi4-fa3,n
波濤滾滾,3,bo1-tao1-gun3-gun3,l
保險,2635,bao3-xian3,n
